date,time,dt0,enddate,endtime,angle,width,speed,speedsigma,min_speed,max_speed,type,quality
2011/01/03,05:48:05.507,3,2011/01/03,06:12:05.990,309,188,1953,160,1358,2016,CME,1
2011/01/03,05:48:05.507,3,2011/01/03,06:24:05.582,148,134,1893,92,1689,2016,CME,1
2011/01/03,08:36:06.291,0,2011/01/03,09:24:05.458,122,6,902,402,422,1275,CME,1
2011/01/03,09:12:08.866,1,2011/01/03,09:24:05.458,248,46,1689,227,1268,1953,CME,1
2011/01/03,09:12:08.866,0,2011/01/03,09:24:05.458,93,20,979,517,373,2016,CME,1
2011/01/03,09:24:05.458,1,2011/01/03,09:48:05.442,359,88,1451,443,425,2016,CME,1
2011/01/03,09:48:05.442,0,2011/01/03,09:48:05.442,153,12,1809,73,1686,1835,CME,1
2011/01/03,16:48:05.552,1,2011/01/03,17:00:05.532,248,50,1644,452,822,2016,CME,1
2011/01/03,16:48:05.552,1,2011/01/03,17:00:05.532,359,84,1562,383,606,2016,CME,1
2011/01/03,17:00:05.532,0,2011/01/03,17:00:05.532,6,26,1471,149,1358,1838,CME,1
2011/01/03,17:24:05.727,1,2011/01/03,18:00:05.603,290,26,1051,118,932,1275,CME,1
2011/01/03,17:36:05.419,1,2011/01/03,18:00:05.603,147,136,1087,414,686,2016,CME,1
2011/01/03,17:48:06.811,1,2011/01/03,17:48:06.811,65,24,1761,112,1562,1893,CME,1
2011/01/03,18:00:05.603,1,2011/01/03,18:00:05.603,165,28,1421,151,1077,1644,CME,1
2011/01/03,20:00:05.620,3,2011/01/03,20:12:05.512,339,40,1644,84,1420,1689,CME,1
2011/01/03,20:36:05.596,3,2011/01/03,21:36:05.455,108,122,1688,130,1329,1894,CME,1
2011/01/03,20:48:05.487,5,2011/01/03,21:36:05.455,262,82,1644,147,1302,1894,CME,1
2011/01/03,21:24:10.463,0,2011/01/03,21:36:05.455,31,8,1562,435,694,1689,CME,1
2011/01/03,23:48:05.764,1,2011/01/04,00:00:05.556,33,8,992,397,961,1787,CME,1
2011/01/04,14:24:05.464,1,2011/01/04,15:48:05.507,13,16,269,88,140,425,CME,1
2011/01/04,23:12:05.503,1,2011/01/04,23:24:15.495,85,20,1329,40,1249,1388,CME,1
2011/01/05,00:12:05.562,1,2011/01/05,00:48:05.438,156,18,1736,249,1077,1736,CME,1
2011/01/07,19:12:06.861,2,2011/01/07,19:12:06.861,96,22,174,97,108,339,CME,1
2011/01/07,19:36:05.845,1,2011/01/07,23:05:56.401,88,10,420,182,140,664,CME,1
2011/01/08,07:36:06.251,4,2011/01/08,09:48:05.561,76,18,147,23,141,197,CME,1
2011/01/08,09:48:05.561,0,2011/01/08,10:24:05.438,69,16,220,62,139,296,CME,1
2011/01/09,20:24:05.834,3,2011/01/09,20:24:05.834,330,42,138,1,135,140,CME,1
2011/01/09,21:48:06.277,3,2011/01/10,02:12:05.396,339,60,333,125,139,625,CME,1
2011/01/10,00:24:05.771,1,2011/01/10,02:48:05.474,300,6,350,12,345,374,CME,1
2011/01/10,05:36:06.056,1,2011/01/10,08:00:05.457,28,6,373,26,353,419,CME,1
2011/01/10,23:05:57.154,1,2011/01/11,01:25:41.157,118,18,407,179,251,844,CME,1
2011/01/10,23:12:05.449,1,2011/01/11,02:00:06.133,66,42,147,56,127,328,CME,1
2011/01/11,00:36:05.598,0,2011/01/11,00:36:05.598,120,6,135,8,125,145,CME,1
2011/01/12,07:12:05.530,5,2011/01/12,12:48:05.399,244,58,422,42,339,484,CME,1
2011/01/12,11:12:05.466,1,2011/01/12,14:00:06.650,71,24,418,190,128,710,CME,1
2011/01/12,11:24:05.557,0,2011/01/12,14:48:05.717,78,10,904,666,405,1893,CME,1
2011/01/13,09:48:05.434,2,2011/01/13,12:00:06.444,163,280,905,279,157,1358,CME,1
2011/01/13,11:00:05.785,1,2011/01/13,12:00:06.444,350,54,946,191,543,1275,CME,1
2011/01/13,18:12:05.388,3,2011/01/13,22:00:05.443,100,46,206,46,136,297,CME,1
2011/01/14,03:24:05.420,2,2011/01/14,06:00:06.014,78,98,563,78,400,694,CME,1
2011/01/14,03:24:05.420,1,2011/01/14,06:24:05.597,96,6,376,38,332,425,CME,1
2011/01/14,06:36:05.389,1,2011/01/14,07:00:05.473,92,10,268,107,135,398,CME,1
2011/01/14,19:12:06.270,2,2011/01/14,22:36:05.649,59,32,176,60,86,299,CME,1
2011/01/14,23:36:05.808,0,2011/01/15,00:00:05.491,90,14,1179,57,1077,1249,CME,1
2011/01/18,04:12:05.430,2,2011/01/18,07:00:06.451,69,112,516,96,309,702,CME,1
2011/01/18,05:24:05.416,1,2011/01/18,06:12:06.783,56,22,286,422,136,1358,CME,1
2011/01/18,20:00:05.426,1,2011/01/18,22:36:05.420,53,8,310,2,306,312,CME,1
2011/01/20,06:00:05.428,0,2011/01/20,06:00:05.428,217,12,133,10,111,148,CME,1
2011/01/20,07:48:05.454,2,2011/01/20,07:48:05.454,233,48,131,3,128,139,CME,1
2011/01/20,08:36:05.421,0,2011/01/20,08:48:06.713,212,14,141,791,106,1838,CME,1
2011/01/20,11:36:05.999,2,2011/01/20,12:36:05.757,238,18,207,43,134,254,CME,1
2011/01/20,17:12:05.468,0,2011/01/20,17:48:05.744,201,16,230,52,202,347,CME,1
2011/01/20,19:36:06.169,1,2011/01/20,22:36:05.446,286,10,415,143,318,702,CME,1
2011/01/22,13:36:06.199,3,2011/01/22,17:24:06.244,324,22,431,124,241,710,CME,1
2011/01/23,00:48:05.795,3,2011/01/23,04:24:05.792,303,88,437,109,139,529,CME,1
2011/01/23,07:36:05.461,1,2011/01/23,09:36:05.379,293,12,437,20,408,466,CME,1
2011/01/23,20:00:06.253,0,2011/01/23,20:24:05.536,291,8,405,37,347,422,CME,1
2011/01/24,04:36:05.500,6,2011/01/24,07:12:05.793,250,62,277,88,132,322,CME,1
2011/01/24,07:24:06.185,1,2011/01/24,09:48:05.786,273,8,324,29,289,367,CME,1
2011/01/25,17:36:06.780,1,2011/01/25,19:24:07.205,124,14,137,179,136,419,CME,1
2011/01/26,01:26:16.757,3,2011/01/26,04:48:06.718,37,44,407,96,294,694,CME,1
2011/01/26,23:05:54.463,1,2011/01/27,00:48:06.192,268,42,324,109,138,416,CME,1
2011/01/27,12:36:05.806,3,2011/01/27,15:12:08.798,259,40,419,86,322,595,CME,1
2011/01/27,20:36:05.476,2,2011/01/27,22:36:05.493,296,58,385,115,137,529,CME,1
2011/01/27,20:48:05.468,1,2011/01/28,00:00:05.835,261,44,347,70,241,491,CME,1
2011/01/28,01:36:18.769,6,2011/01/28,03:36:05.787,286,118,459,121,284,781,CME,1
2011/01/28,07:24:05.430,2,2011/01/28,11:00:06.781,115,40,311,796,106,1838,CME,1
2011/01/28,10:36:05.498,2,2011/01/28,12:48:05.407,264,74,561,167,258,905,CME,1
2011/01/28,11:48:05.548,0,2011/01/28,12:36:05.516,128,6,140,34,138,209,CME,1
2011/01/29,09:36:43.692,2,2011/01/29,11:48:05.401,281,60,236,117,146,493,CME,1
2011/01/29,09:57:46.977,1,2011/01/29,12:00:05.593,123,8,610,328,141,891,CME,1
2011/01/29,09:57:46.977,1,2011/01/29,12:00:05.593,119,20,310,275,139,921,CME,1
2011/01/29,13:36:18.327,3,2011/01/29,17:36:05.462,37,20,351,59,257,425,CME,1
2011/01/30,13:36:23.337,2,2011/01/30,14:48:07.587,188,66,139,2,136,142,CME,1
2011/01/30,19:36:06.689,1,2011/01/30,21:12:10.423,273,32,419,157,126,512,CME,1
2011/01/30,21:48:05.499,1,2011/01/31,00:12:05.600,297,28,416,18,381,443,CME,1
2011/01/31,17:00:05.412,3,2011/01/31,20:00:05.488,275,112,449,229,213,931,CME,1
2011/02/01,11:48:05.436,0,2011/02/01,14:36:06.821,270,6,413,5,403,413,CME,1
2011/02/01,23:05:55.770,0,2011/02/02,00:36:06.308,289,32,525,249,103,905,CME,1
2011/02/01,23:24:12.757,1,2011/02/02,02:12:05.542,66,98,419,209,102,801,CME,1
2011/02/01,23:36:05.449,0,2011/02/02,01:25:45.474,330,26,260,159,102,431,CME,1
2011/02/02,07:36:05.519,1,2011/02/02,10:36:06.295,308,38,1785,58,1736,1893,CME,1
2011/02/02,07:48:05.411,1,2011/02/02,10:48:05.887,306,38,1190,168,1077,1644,CME,1
2011/02/02,08:12:05.495,1,2011/02/02,11:36:05.854,293,16,1771,299,1302,2016,CME,1
2011/02/05,00:00:05.582,0,2011/02/05,03:24:05.442,302,10,432,46,393,521,CME,1
2011/02/05,00:00:05.582,1,2011/02/05,03:24:05.442,288,26,879,450,359,1358,CME,1
2011/02/05,00:24:05.565,0,2011/02/05,03:24:05.442,305,12,504,87,345,505,CME,1
2011/02/09,14:24:07.914,2,2011/02/09,19:24:05.450,80,10,301,28,281,357,CME,1
2011/02/09,16:31:47.768,2,2011/02/09,19:36:05.742,99,32,376,69,257,488,CME,1
2011/02/10,05:12:05.475,5,2011/02/10,08:36:06.548,232,58,138,2,133,141,CME,1
2011/02/10,05:12:05.475,0,2011/02/10,05:12:05.475,179,12,137,2,135,141,CME,1
2011/02/10,07:36:05.886,0,2011/02/10,09:12:08.827,286,10,322,137,136,431,CME,1
2011/02/10,13:24:05.471,1,2011/02/10,15:36:05.489,108,6,367,77,327,512,CME,1
2011/02/10,14:12:06.441,2,2011/02/10,17:00:05.538,283,28,381,70,239,520,CME,1
2011/02/11,08:48:36.754,1,2011/02/11,11:36:06.250,279,12,413,134,209,511,CME,1
2011/02/11,13:24:06.684,4,2011/02/11,17:12:05.543,89,48,209,54,135,307,CME,1
2011/02/11,22:12:10.533,2,2011/02/12,01:00:05.726,96,78,336,64,267,548,CME,1
2011/02/11,22:24:05.421,1,2011/02/11,23:48:06.569,38,6,979,579,413,1736,CME,1
2011/02/12,02:00:06.090,1,2011/02/12,03:24:05.837,101,8,210,9,198,224,CME,1
2011/02/12,21:12:08.679,2,2011/02/13,00:24:05.461,96,18,336,77,209,484,CME,1
2011/02/13,02:24:06.688,2,2011/02/13,05:12:05.684,53,16,289,79,136,345,CME,1
2011/02/13,09:12:10.037,1,2011/02/13,11:24:06.255,279,20,351,84,255,529,CME,1
2011/02/13,14:00:05.658,0,2011/02/13,15:48:05.593,286,6,311,97,202,413,CME,1
2011/02/13,18:36:05.688,1,2011/02/13,21:48:05.870,87,24,299,90,135,428,CME,1
2011/02/13,18:48:06.381,1,2011/02/13,22:00:06.063,286,14,306,81,207,419,CME,1
2011/02/13,19:48:05.659,1,2011/02/13,23:05:53.723,99,8,322,114,140,400,CME,1
2011/02/14,17:09:16.981,2,2011/02/14,19:48:05.583,268,38,215,16,196,251,CME,1
2011/02/14,18:12:06.742,2,2011/02/14,20:48:07.747,299,44,241,96,115,408,CME,1
2011/02/14,18:24:05.535,1,2011/02/14,20:00:07.076,110,30,212,87,117,411,CME,1
2011/02/14,19:36:07.391,2,2011/02/14,21:17:42.229,3,76,234,81,174,437,CME,1
2011/02/15,02:12:06.747,2,2011/02/15,05:12:05.736,144,360,471,127,301,811,CME,1
2011/02/15,02:36:05.732,1,2011/02/15,05:48:05.913,309,8,523,114,385,637,CME,1
2011/02/15,04:24:06.665,2,2011/02/15,05:12:05.736,53,32,152,41,148,262,CME,1
2011/02/15,23:16:37.366,1,2011/02/16,01:36:05.680,278,18,273,132,211,501,CME,1
2011/02/16,02:48:06.535,2,2011/02/16,06:48:05.586,38,34,355,11,330,365,CME,1
2011/02/16,03:12:08.820,3,2011/02/16,05:48:05.424,41,76,300,6,287,313,CME,1
2011/02/16,23:26:25.733,2,2011/02/17,03:12:09.878,280,70,548,192,136,694,CME,1
2011/02/17,05:24:05.489,2,2011/02/17,06:36:07.739,27,20,422,103,257,538,CME,1
2011/02/17,16:24:05.935,2,2011/02/17,19:36:38.303,102,10,365,776,137,1735,CME,1
2011/02/17,22:36:05.880,1,2011/02/18,00:48:05.589,278,38,304,96,206,568,CME,1
2011/02/19,04:25:42.570,2,2011/02/19,07:48:05.531,265,24,419,391,144,1337,CME,1
2011/02/19,04:25:42.570,1,2011/02/19,08:12:05.708,265,12,395,415,115,1359,CME,1
2011/02/20,17:36:06.738,1,2011/02/20,20:24:06.423,73,16,142,158,138,480,CME,1
2011/02/22,19:36:05.770,1,2011/02/22,22:36:05.646,270,18,383,146,117,679,CME,1
2011/02/23,19:13:01.394,1,2011/02/23,20:00:06.161,69,8,127,7,116,135,CME,1
2011/02/23,19:48:05.969,1,2011/02/23,22:36:07.053,83,16,694,240,422,1136,CME,1
2011/02/23,20:00:06.161,0,2011/02/23,22:12:06.470,86,10,203,180,127,573,CME,1
2011/02/24,06:00:05.948,4,2011/02/24,11:24:05.424,93,72,769,368,334,1785,CME,1
2011/02/25,05:24:05.580,0,2011/02/25,05:36:06.372,70,10,488,2,488,492,CME,1
2011/02/25,06:48:05.521,1,2011/02/25,08:00:05.472,87,12,408,26,363,446,CME,1
2011/02/25,07:48:05.980,1,2011/02/25,13:48:06.033,357,8,254,22,234,289,CME,1
2011/02/25,18:48:05.584,1,2011/02/25,18:48:05.584,310,22,139,1,137,141,CME,1
2011/02/27,10:48:05.519,1,2011/02/27,12:48:08.136,94,58,332,79,203,413,CME,1
2011/02/27,12:48:08.136,2,2011/02/27,12:48:08.136,80,10,232,25,195,262,CME,1
2011/02/27,18:36:05.398,1,2011/02/27,20:48:06.807,28,18,187,37,137,248,CME,1
2011/02/27,21:24:06.183,2,2011/02/27,23:48:05.884,33,16,135,14,132,174,CME,1
2011/02/28,13:36:21.714,0,2011/02/28,16:00:05.746,76,14,428,221,244,976,CME,1
2011/02/28,19:00:05.792,1,2011/02/28,22:12:05.761,73,12,419,182,236,718,CME,1
2011/03/03,01:49:23.786,1,2011/03/03,01:49:23.786,77,12,207,4,198,210,CME,1
2011/03/03,06:12:05.405,1,2011/03/03,09:48:05.557,200,38,207,15,180,230,CME,1
2011/03/03,11:12:07.399,1,2011/03/03,11:12:07.399,100,6,556,591,135,1488,CME,1
2011/03/03,20:36:05.499,4,2011/03/04,01:36:19.305,65,92,359,51,241,446,CME,1
2011/03/03,23:48:05.479,0,2011/03/04,00:36:05.546,66,6,247,13,234,269,CME,1
2011/03/04,05:48:05.432,2,2011/03/04,08:48:05.408,79,92,506,109,301,781,CME,1
2011/03/04,06:00:07.324,1,2011/03/04,08:12:05.933,66,10,133,170,104,480,CME,1
2011/03/04,12:36:06.852,0,2011/03/04,12:48:05.644,251,12,132,17,100,138,CME,1
2011/03/06,05:36:05.652,1,2011/03/06,06:12:07.541,120,6,405,11,385,405,CME,1
2011/03/06,14:36:05.596,1,2011/03/06,17:00:06.297,110,10,140,2,138,143,CME,1
2011/03/06,19:12:06.506,1,2011/03/06,21:24:06.016,113,36,269,16,242,293,CME,1
2011/03/06,23:36:05.604,2,2011/03/07,01:25:51.050,265,44,325,105,138,431,CME,1
2011/03/07,05:36:05.778,1,2011/03/07,06:24:05.646,248,10,137,2,134,140,CME,1
2011/03/07,05:36:05.778,0,2011/03/07,06:24:05.646,249,12,136,37,107,197,CME,1
2011/03/07,14:48:36.599,2,2011/03/07,17:00:05.408,36,110,631,107,317,844,CME,1
2011/03/07,15:48:05.658,1,2011/03/07,17:36:05.604,297,16,512,209,104,791,CME,1
2011/03/07,20:12:06.676,8,2011/03/07,23:48:06.428,270,230,702,403,263,1644,CME,1
2011/03/07,20:48:06.052,1,2011/03/07,22:00:06.202,70,50,740,154,548,1200,CME,1
2011/03/08,04:00:05.654,2,2011/03/08,06:24:07.556,70,122,761,89,500,919,CME,1
2011/03/08,07:00:05.830,2,2011/03/08,08:36:05.665,246,42,176,134,113,496,CME,1
2011/03/08,08:36:05.665,1,2011/03/08,11:12:06.558,93,12,612,147,353,744,CME,1
2011/03/08,19:12:07.527,1,2011/03/08,22:25:30.042,254,18,462,75,288,529,CME,1
2011/03/08,20:00:05.594,4,2011/03/08,23:48:05.883,246,90,584,89,413,781,CME,1
2011/03/08,22:25:30.042,2,2011/03/09,00:36:06.150,299,40,1157,420,215,1654,CME,1
2011/03/08,22:25:30.042,1,2011/03/09,00:36:06.150,9,52,995,387,204,1612,CME,1
2011/03/08,22:25:30.042,1,2011/03/09,00:24:06.059,178,50,1267,364,538,1644,CME,1
2011/03/08,22:25:30.042,0,2011/03/09,00:24:06.059,90,30,698,431,331,1532,CME,1
2011/03/08,22:25:30.042,1,2011/03/09,00:48:05.842,57,24,1024,453,216,1571,CME,1
2011/03/09,03:24:05.834,2,2011/03/09,04:48:05.777,230,18,434,6,422,440,CME,1
2011/03/09,03:24:05.834,2,2011/03/09,07:00:05.786,239,28,488,182,139,618,CME,1
2011/03/10,08:24:05.842,1,2011/03/10,10:48:08.741,275,8,408,4,408,416,CME,1
2011/03/12,02:24:05.800,9,2011/03/12,06:00:05.952,213,112,419,60,284,499,CME,1
2011/03/12,16:48:05.806,1,2011/03/12,19:24:05.899,283,8,425,72,413,558,CME,1
2011/03/12,17:12:05.790,1,2011/03/12,20:00:05.975,77,84,395,128,162,686,CME,1
2011/03/12,17:12:05.790,1,2011/03/12,20:24:05.958,95,20,121,179,116,600,CME,1
2011/03/12,17:36:07.374,2,2011/03/12,20:48:06.942,276,6,579,72,520,710,CME,1
2011/03/12,18:24:06.740,1,2011/03/12,20:36:07.250,54,14,525,132,411,781,CME,1
2011/03/13,14:24:06.217,2,2011/03/13,17:48:05.777,268,10,612,181,395,919,CME,1
2011/03/14,06:48:05.942,1,2011/03/14,11:12:06.761,39,28,413,14,386,446,CME,1
2011/03/14,21:48:05.933,1,2011/03/15,00:26:52.327,289,8,331,87,284,479,CME,1
2011/03/15,20:24:06.608,0,2011/03/15,22:00:07.243,40,10,509,95,413,702,CME,1
2011/03/16,02:36:05.853,6,2011/03/16,06:00:06.313,292,54,138,46,105,276,CME,1
2011/03/16,04:12:07.287,1,2011/03/16,07:00:05.871,316,6,252,6,244,261,CME,1
2011/03/16,19:12:07.967,2,2011/03/16,21:36:06.568,295,104,578,96,353,781,CME,1
2011/03/16,21:24:11.476,0,2011/03/16,22:36:06.126,321,12,791,302,425,1201,CME,1
2011/03/16,21:36:06.568,4,2011/03/17,00:48:06.436,262,50,403,117,322,679,CME,1
2011/03/16,21:36:06.568,0,2011/03/17,00:12:06.561,212,22,771,288,336,1358,CME,1
2011/03/16,21:48:05.859,1,2011/03/17,00:00:06.869,189,84,664,302,139,1420,CME,1
2011/03/16,21:48:05.859,1,2011/03/16,23:36:06.086,17,52,651,418,141,1644,CME,1
2011/03/16,21:48:05.859,1,2011/03/17,00:36:05.944,176,34,337,98,137,480,CME,1
2011/03/17,11:48:08.682,1,2011/03/17,12:48:07.740,298,30,580,167,247,694,CME,1
2011/03/17,12:36:06.749,6,2011/03/17,16:00:05.808,159,172,694,109,420,905,CME,1
2011/03/17,19:00:08.484,0,2011/03/17,19:00:08.484,117,12,204,81,139,330,CME,1
2011/03/18,01:36:53.233,1,2011/03/18,05:24:06.777,309,12,355,4,347,363,CME,1
2011/03/18,04:17:31.423,2,2011/03/18,06:36:05.928,197,12,270,23,256,317,CME,1
2011/03/18,04:49:17.901,1,2011/03/18,06:36:05.928,176,18,411,73,320,566,CME,1
2011/03/18,16:00:06.240,1,2011/03/18,17:12:07.078,163,8,845,144,584,946,CME,1
2011/03/18,20:24:06.958,1,2011/03/18,22:12:07.184,304,10,472,85,395,631,CME,1
2011/03/19,06:36:07.038,1,2011/03/19,08:12:06.072,117,12,1275,428,855,1952,CME,1
2011/03/19,12:12:06.007,3,2011/03/19,15:24:05.975,254,54,976,172,466,1201,CME,1
2011/03/19,12:24:08.104,1,2011/03/19,14:12:08.024,304,26,581,152,393,856,CME,1
2011/03/19,17:24:07.292,2,2011/03/19,19:36:09.101,233,68,372,127,134,625,CME,1
2011/03/19,21:36:06.918,2,2011/03/19,23:48:06.127,107,32,556,115,416,762,CME,1
2011/03/20,02:36:07.012,2,2011/03/20,05:36:07.188,41,8,419,64,315,446,CME,1
2011/03/20,10:48:07.973,1,2011/03/20,12:48:08.190,307,36,385,59,303,512,CME,1
2011/03/21,02:36:06.924,4,2011/03/21,06:12:07.471,144,360,1041,471,139,2016,CME,1
2011/03/21,06:36:06.055,1,2011/03/21,09:48:06.122,323,8,391,24,361,413,CME,1
2011/03/21,15:36:05.982,4,2011/03/21,16:00:06.166,101,60,586,119,296,785,CME,1
2011/03/21,18:49:30.149,1,2011/03/21,20:48:07.067,18,10,991,79,880,1120,CME,1
2011/03/21,20:00:05.808,0,2011/03/21,22:26:04.043,340,6,409,11,398,428,CME,1
2011/03/22,01:48:06.319,2,2011/03/22,04:00:05.829,312,22,459,50,367,525,CME,1
2011/03/22,03:48:06.837,1,2011/03/22,05:36:05.763,76,10,757,646,657,1953,CME,1
2011/03/22,08:24:06.947,1,2011/03/22,11:36:08.315,58,14,647,149,534,976,CME,1
2011/03/22,10:36:05.856,1,2011/03/22,12:48:05.966,71,8,411,135,310,625,CME,1
2011/03/22,16:12:05.825,1,2011/03/22,19:00:05.810,52,14,702,39,657,791,CME,1
2011/03/22,20:24:06.852,1,2011/03/22,20:36:06.943,354,6,139,7,126,139,CME,1
2011/03/23,01:36:25.738,2,2011/03/23,05:00:05.898,20,34,335,56,254,488,CME,1
2011/03/23,02:24:05.905,1,2011/03/23,04:12:05.834,129,24,729,92,538,822,CME,1
2011/03/23,09:24:05.816,1,2011/03/23,11:48:05.917,245,44,419,81,339,618,CME,1
2011/03/23,17:12:07.295,1,2011/03/23,20:48:07.946,323,8,346,125,273,590,CME,1
2011/03/23,18:49:02.328,1,2011/03/23,20:48:07.946,318,10,381,5,374,385,CME,1
2011/03/23,19:24:07.004,3,2011/03/23,20:48:07.946,354,42,209,44,138,288,CME,1
2011/03/24,02:48:06.900,1,2011/03/24,05:48:06.776,47,20,419,7,413,434,CME,1
2011/03/24,12:36:05.897,2,2011/03/24,14:48:05.907,51,96,427,170,206,811,CME,1
2011/03/24,15:44:33.843,2,2011/03/24,17:24:06.075,98,22,490,172,131,787,CME,1
2011/03/24,21:36:07.701,1,2011/03/24,22:36:06.661,93,12,142,74,127,323,CME,1
2011/03/25,08:12:07.264,6,2011/03/25,12:48:06.774,98,66,310,110,139,462,CME,1
2011/03/26,01:25:51.154,1,2011/03/26,03:12:09.081,6,6,291,112,139,434,CME,1
2011/03/26,06:00:06.165,3,2011/03/26,10:00:06.699,54,166,386,253,200,1024,CME,1
2011/03/26,06:24:05.849,0,2011/03/26,07:00:06.324,312,6,245,2,244,249,CME,1
2011/03/26,06:24:05.849,1,2011/03/26,09:12:09.133,14,14,434,497,400,1562,CME,1
2011/03/26,13:36:22.250,2,2011/03/26,17:24:07.094,81,8,424,5,419,431,CME,1
2011/03/26,18:12:07.562,0,2011/03/26,18:24:06.153,97,8,136,0,136,137,CME,1
2011/03/27,02:24:07.723,2,2011/03/27,04:24:08.443,83,24,472,109,359,710,CME,1
2011/03/27,05:36:07.391,2,2011/03/27,07:36:05.808,90,122,636,280,136,1116,CME,1
2011/03/27,21:24:09.138,5,2011/03/28,02:48:06.515,327,40,141,142,104,425,CME,1
2011/03/28,08:12:05.792,2,2011/03/28,11:12:08.868,110,34,390,71,270,508,CME,1
2011/03/28,15:48:05.778,2,2011/03/28,19:48:07.729,45,100,376,64,197,477,CME,1
2011/03/28,17:48:07.896,1,2011/03/28,19:03:41.759,30,6,215,11,206,232,CME,1
2011/03/28,23:05:55.792,1,2011/03/29,00:36:06.331,22,6,559,187,383,811,CME,1
2011/03/29,00:36:06.331,1,2011/03/29,02:48:05.840,56,6,377,24,341,408,CME,1
2011/03/29,09:48:06.150,2,2011/03/29,12:48:05.826,323,16,408,295,121,1041,CME,1
2011/03/29,18:48:05.779,1,2011/03/29,20:12:06.621,9,8,351,252,138,781,CME,1
2011/03/29,20:24:06.113,3,2011/03/30,00:48:05.831,48,158,879,226,296,1242,CME,1
2011/03/29,21:36:06.663,1,2011/03/30,00:00:05.864,303,20,702,129,573,1041,CME,1
2011/03/29,22:12:06.638,0,2011/03/30,00:00:05.864,170,14,509,165,383,844,CME,1
2011/03/29,22:12:06.638,1,2011/03/30,00:12:05.955,216,38,672,374,194,1602,CME,1
2011/03/29,22:24:05.830,1,2011/03/30,00:36:06.539,325,16,462,526,204,1488,CME,1
2011/03/29,23:12:05.797,1,2011/03/30,00:48:05.831,52,18,354,16,330,383,CME,1
2011/03/29,23:24:12.588,1,2011/03/30,01:36:25.883,31,12,233,67,152,376,CME,1
2011/03/29,23:24:12.588,1,2011/03/30,00:48:05.831,98,14,153,126,137,398,CME,1
2011/03/30,08:24:06.817,1,2011/03/30,08:24:06.817,76,26,137,2,134,140,CME,1
2011/03/30,13:36:21.602,0,2011/03/30,14:48:06.052,75,8,260,45,252,337,CME,1
2011/03/30,19:12:06.170,1,2011/03/30,22:12:05.847,226,6,347,91,339,529,CME,1
2011/03/30,23:12:05.806,1,2011/03/30,23:12:05.806,77,28,143,65,133,296,CME,1
2011/03/31,03:24:05.832,2,2011/03/31,05:36:06.641,71,40,323,112,138,419,CME,1
2011/03/31,23:12:06.011,1,2011/04/01,00:24:05.862,179,32,229,15,199,253,CME,1
2011/04/01,02:48:06.963,3,2011/04/01,06:36:05.905,217,92,202,139,73,520,CME,1
2011/04/01,07:48:06.856,1,2011/04/01,10:48:05.932,71,8,268,122,77,312,CME,1
2011/04/01,23:48:05.895,1,2011/04/02,02:48:06.071,68,6,297,217,98,563,CME,1
2011/04/04,21:48:07.911,0,2011/04/05,00:48:05.888,36,22,352,40,267,372,CME,1
2011/04/06,07:24:05.824,1,2011/04/06,08:48:08.066,257,8,1263,63,1250,1388,CME,1
2011/04/07,05:24:07.017,4,2011/04/07,10:12:05.818,94,78,413,1,411,413,CME,1
2011/04/07,13:36:26.078,3,2011/04/07,16:36:06.254,320,346,1498,444,398,1897,CME,1
2011/04/07,13:36:26.078,1,2011/04/07,13:48:05.770,225,8,153,448,101,932,CME,1
2011/04/07,20:48:05.880,1,2011/04/07,23:48:06.556,326,6,422,3,419,428,CME,1
2011/04/07,22:12:06.422,4,2011/04/07,22:24:05.813,242,66,439,126,139,612,CME,1
2011/04/07,22:24:05.813,1,2011/04/08,03:12:10.115,264,38,422,58,263,529,CME,1
2011/04/08,21:36:05.857,1,2011/04/08,23:36:07.174,240,6,462,69,376,568,CME,1
2011/04/09,00:48:08.225,3,2011/04/09,01:48:06.384,59,96,208,48,136,304,CME,1
2011/04/09,02:12:06.067,2,2011/04/09,02:36:05.951,4,22,140,2,135,141,CME,1
2011/04/09,02:12:06.067,2,2011/04/09,05:36:06.026,41,40,139,1,137,141,CME,1
2011/04/09,08:24:06.012,3,2011/04/09,11:24:05.987,256,18,416,78,403,589,CME,1
2011/04/09,11:48:05.970,2,2011/04/09,14:48:05.979,0,30,177,36,136,234,CME,1
2011/04/09,14:24:08.263,1,2011/04/09,15:12:09.030,233,40,477,713,138,1838,CME,1
2011/04/09,14:24:08.263,0,2011/04/09,14:36:05.979,48,18,1785,53,1736,1893,CME,1
2011/04/09,15:12:09.030,1,2011/04/09,15:12:09.030,279,68,419,245,136,1024,CME,1
2011/04/09,15:48:06.706,1,2011/04/09,16:36:06.072,228,10,466,65,349,529,CME,1
2011/04/09,17:48:05.823,2,2011/04/09,20:00:06.632,285,40,676,133,353,791,CME,1
2011/04/10,06:00:06.419,10,2011/04/10,10:48:05.927,40,42,367,55,294,492,CME,1
2011/04/10,11:36:06.188,2,2011/04/10,12:48:06.639,348,18,136,2,135,141,CME,1
2011/04/10,12:24:06.255,2,2011/04/10,14:48:06.056,216,14,140,80,139,337,CME,1
2011/04/10,13:25:52.412,1,2011/04/10,15:36:06.223,332,6,422,319,413,1060,CME,1
2011/04/10,13:25:52.412,0,2011/04/10,15:48:06.614,334,6,544,138,425,735,CME,1
